datetime,symbol,predicted_log_return,actual_log_return,weight_relative,weight_sign
2024-08-16 15:55:00,AMAT,0.0002227993,0.00014424117148870153,1.0,1.0
2024-08-16 15:56:00,AMAT,0.0003097726,0.0001442203689734356,1.0,1.0
2024-08-16 15:57:00,AMAT,0.0004670794,-0.00060105547147149,1.0,1.0
2024-08-16 15:58:00,AMAT,8.1037295e-05,0.0002693175221759603,1.0,1.0
2024-08-16 15:59:00,AMAT,0.0001815181,0.0009084115199886611,1.0,1.0
2024-08-19 13:40:00,AMAT,0.00060765876,0.00043166503464142636,1.0,1.0
2024-08-19 13:41:00,AMAT,0.00022604286,-0.0004004829830277501,1.0,1.0
2024-08-19 13:42:00,AMAT,0.00011412975,0.0001606920795458322,1.0,1.0
2024-08-19 13:43:00,AMAT,0.00015263804,0.0001918373225393566,1.0,1.0
2024-08-19 13:44:00,AMAT,0.00028721665,-0.0001918373225393566,1.0,1.0
2024-08-19 13:45:00,AMAT,6.7102534e-05,-0.000623245642521475,1.0,1.0
2024-08-19 13:46:00,AMAT,-0.0003444253,0.00019147706376809737,0.0,-1.0
2024-08-19 13:47:00,AMAT,0.00032296326,0.0006475829792069732,1.0,1.0
2024-08-19 13:48:00,AMAT,0.00019307976,-0.000479650823402622,1.0,1.0
2024-08-19 13:49:00,AMAT,0.00042166086,0.00014391940538072134,1.0,1.0
2024-08-19 13:50:00,AMAT,0.000120369674,0.00016787979845922507,1.0,1.0
2024-08-19 13:51:00,AMAT,0.00021549422,-0.0007196833703932981,1.0,1.0
2024-08-19 13:52:00,AMAT,-0.00013300905,0.00019196621453509977,0.0,-1.0
2024-08-19 13:53:00,AMAT,0.00011423126,0.0,1.0,1.0
2024-08-19 13:54:00,AMAT,-0.0001233214,0.00035216217863975885,0.0,-1.0
2024-08-19 13:55:00,AMAT,0.00012480246,-6.428193483198896e-05,1.0,1.0
2024-08-19 13:56:00,AMAT,4.7115245e-05,-9.595087322633589e-05,1.0,1.0
2024-08-19 13:57:00,AMAT,0.00012928649,0.00033578778527676434,1.0,1.0
2024-08-19 13:58:00,AMAT,-0.00018502281,0.000862936915336121,0.0,-1.0
2024-08-19 13:59:00,AMAT,-8.191249e-05,0.0007664303881593781,0.0,-1.0
2024-08-19 14:00:00,AMAT,8.4011015e-05,-0.0002389674510405726,1.0,1.0
2024-08-19 14:01:00,AMAT,0.00014989161,-2.4426743837402398e-05,1.0,1.0
2024-08-19 14:02:00,AMAT,0.00026827995,-0.00021555595556765894,1.0,1.0
2024-08-19 14:03:00,AMAT,-0.00016696879,0.00014323013682382424,0.0,-1.0
2024-08-19 14:04:00,AMAT,0.00020527464,0.0006229800337900215,1.0,1.0
2024-08-19 14:05:00,AMAT,-2.695173e-05,-9.574417164603943e-05,0.0,-1.0
2024-08-19 14:06:00,AMAT,1.0507549e-05,0.0005743275739371612,1.0,1.0
